Some people think that private colleges and universities should NOT be able to use race as a factor in admissions. Other people think that they should be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that private colleges and universities should be able to use race as a factor in admissions. Other people think that they should NOT be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that public colleges and universities should NOT be able to use race as a factor in admissions. Other people think that they should be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that public colleges and universities should be able to use race as a factor in admissions. Other people think that they should NOT be able to.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Some people think that the language in the Constitution means that only state legislatures can regulate federal elections, without oversight from state courts. Other people think that state courts can exercise this oversight as they do in other areas.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Some people think state courts can exercise oversight over federal elections as they do in other areas. Other people think that the language in the U.S. Constitution means that only state legislatures can regulate federal elections, without oversight from state courts.","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Colorado law prohibits businesses, including creative and artistic businesses, from discriminating against gay customers. Some people think this violates business owners’ rights to free speech. Other people think this does NOT violate business owners’ rights to free speech.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Colorado law prohibits businesses, including creative and artistic businesses, from discriminating against gay customers. Some think such a law does NOT violate business owners’ rights to free speech. Other people think this violates business owners’ rights to free speech.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","One fourth of Alabama voters are Black. Alabama recently created seven Congressional districts, with only one of them being a majority-Black district.     Some people think the small number of districts in which Black voters are a majority violates Section 2 of the Voting Rights Act, which bans racial discrimination in voting policies, and that the state should be forced to redraw the districts. Other people disagree and say that the original plan with one majority-Black district is lawful.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","One fourth of Alabama voters are Black. Alabama recently created seven Congressional districts, with only one of them being a majority-Black district.      Some people say that the plan with one majority-Black district is lawful. Other people think the small number of districts in which Black voters are a majority violates Section 2 of the Voting Rights Act, which bans racial discrimination in voting policies, and that the state should be forced to redraw the districts.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Clean Water Act is a federal law that prohibits the ""discharge of pollutants"" into ""navigable waters.""     Some people think that this should be read broadly, to include things like wetlands. Other people think that this should be read narrowly, to include only things like streams, rivers, and lakes.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Clean Water Act is a federal law that prohibits the ""discharge of pollutants"" into ""navigable waters.""      Some people think that this should be read narrowly, to include only things like streams, rivers, and lakes. Other people think that this should be read broadly, to include things like wetlands.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",California law prohibits the sale of pork from pigs that are kept in small cages.      Some people think that such a law discriminates against commerce from other states because most pork comes from outside of California. Other people think that such a law does not discriminate against commerce from other states.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",California law prohibits the sale of pork from pigs that are kept in small cages.      Some people think such a law does not discriminate against commerce from other states. Other people think that such a law discriminates against commerce from other states because most pork comes from outside of California.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1981, a photographer took a photo of the musician Prince. The artist Andy Warhol made changes to this photograph and used that to create a series of famous prints.      Some people think that when images are transformed like this, the original creator is not entitled to any payment. Other people think that the original creator is entitled to payment because the image is still recognizable.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1981, a photographer took a photo of the musician Prince. The artist Andy Warhol made changes to this photograph and used that to create a series of famous prints.      Some people think that the original creator is entitled to payment because the image is still recognizable. Other people think that when images are transformed like this, the original creator is not entitled to any payment.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Federal law states that internet companies are not responsible for hosting content that is posted by others.      Some people think that large tech companies, such as Google, can be held responsible when their algorithm recommends certain content to users. Other people think that these companies cannot be held responsible for content recommended by the company’s algorithms if that content was posted by other users.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","Federal law states that internet companies are not responsible for hosting content that is posted by others.      Some people think that large tech companies, such as Google, cannot be held responsible for content recommended by the company’s algorithms if that content was posted by other users. Other people think that these companies can be held responsible when their algorithm recommends certain content to users.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Federal law states that social media companies are not responsible for hosting content that is posted by others.     Some people think that social media companies can be held responsible for aiding and abetting terrorism for not removing content and accounts promoting terrorism. Other people think that they cannot be held responsible.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Federal law states that social media companies are not responsible for hosting content that is posted by others.     Some people think that social media companies cannot be held responsible for aiding and abetting terrorism not removing content and accounts promoting terrorism. Other people think that they can be held responsible.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Biden Administration announced plans to give up to $20,000 in student loan forgiveness to people who make less than $125,000 a year.     Some people think that the Biden Administration overstepped its authority with this debt forgiveness plan. Other people disagree and think that the Biden Administration did not overstep its authority.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","The Biden Administration announced plans to give up to $20,000 in student loan forgiveness to people who make less than $125,000 a year.     Some people think that the Biden Administration did not overstep its authority with this debt forgiveness plan. Other people disagree and think that the Biden Administration overstepped its authority.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that striking union workers can be held responsible for damage or loss caused to an employer’s property by employees stopping their work. Other people think that they cannot be held responsible because this would undermine the ability of union workers to strike.     What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Some people think that striking union workers cannot be held responsible for damage or loss caused to an employer’s property by employees stopping their work because this would undermine the ability of union workers to strike. Other people think that striking union workers can be held responsible.      What do you think?,"The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1978, Congress enacted a law that says that Native American children who are removed from their families should be placed with extended family members or foster homes of people who are also Native American.      Some people think this law discriminates on the basis of race. Other people think it does NOT discriminate on the basis of race.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","In 1978, Congress enacted a law that says that Native American children who are removed from their families should be placed with extended family members or foster homes of people who are also Native American.      Some people think this law does NOT discriminate on the basis of race. Other people think it discriminates on the basis of race.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","A postal worker refused to work on Sundays for religious reasons. The Postal Service agreed to help him find coworkers to swap shifts with, but when he could not find any coworkers to swap with and did not show up to work multiple times, he was disciplined and then quit.     Some people think that this is NOT religious discrimination. Other people think that this is religious discrimination and that the employer should have to accommodate his beliefs and should not have disciplined him.     What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?","A postal worker refused to work on Sundays for religious reasons. The Postal Service agreed to help him find coworkers to swap shifts with, but when he could not find any coworkers to swap with and did not show up to work multiple times, he was disciplined and then quit.     Some people think that this is religious discrimination and that the employer should have to accommodate his beliefs and should not have disciplined him. Other people think that this is NOT religious discrimination.      What do you think?","The Supreme Court will be deciding this issue soon. Regardless of your personal views, how do you think the Supreme Court will decide?",Can you name any case ever heard by the U.S. Supreme Court?,"Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","Please list as many Supreme Court cases as you can in the boxes below, up to 10: (Case Name)","In a recent case called  Dobbs v. Jackson Women's Health Organization, the Supreme Court overturned its 1973 ruling in Roe v. Wade, which had established a constitutional right to an abortion under specific circumstances.   What is your opinion of the Court’s decision in Dobbs?","The Court’s 1965 ruling in a case called Griswold v. Connecticut established a constitutional right of couples to use contraception, such as the birth control pill.     Some people think that the Court should overrule Griswold and eliminate the constitutional right of couples to use contraception. Other people think that Griswold should be upheld, maintaining this right.     What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","The Court’s 2003 ruling in a case called  Lawrence v. Texas  declared that states punishing people for engaging in homosexual conduct was unconstitutional.     Some people think that the Court should overrule  Lawrence  and allow states to punish people for engaging in homosexual conduct. Other people think that  Lawrence  should be upheld, prohibiting states from doing this.      What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","The Court’s 2015 ruling in a case called  Obergefell v. Hodges  held that states must recognize same-sex marriages.     Some people think that the Court should overrule  Obergefell  and allow states to refuse to recognize same-sex marriages. Other people think that  Obergefell  should be upheld, maintaining that states must recognize same-sex marriages.     What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","The Court’s 1967 ruling in a case called  Loving v. Virginia  held that states cannot prevent two people of different races from marrying.     Some people think that the Court should overrule  Loving  and allow states to prevent two people of different races from marrying. Other people think that  Loving  should be upheld, maintaining that states cannot prevent two people of different races from marrying.     What do you think?","Although the Supreme Court has not announced plans to take on this issue, some have speculated that it could do so in the future. Regardless of your personal views, what do you think the Court will do?","Generally speaking, do you think of yourself as a ...?","Generally speaking, do you think of yourself as a ...?",Do you think of yourself as closer to the Democratic or the Republican Party?,"In the past six months, how frequently would you say you have heard political leaders from the [Democratic/Republican] Party mention the Supreme Court?","In your view, how important is it for political leaders of the [Democratic/Republican] Party to talk about the kinds of justices they would like to see appointed to the Supreme Court?",In your own words what would you say is the reputation of the Supreme Court?,0001,0002,0003,0004,"How much do you agree with the following statement:""It is important for leaders of the [Democratic/Republican] Party to criticize the Supreme Court""","The Supreme Court has nine members. For the issues that we asked you about earlier, what do you think the breakdown in the votes on the Court would typically be?",Some judges in the U.S. serve for a set number of years; others serve a life term. Do you happen to know whether the Justices of the U.S. Supreme Court serve for a set number of years or whether they serve a life term?,"Do you happen to know who has the last say when there is a conflict over the meaning of the U.S. Constitution---the U.S. Supreme Court, the U.S. Congress, or the President?",Some judges in the U.S. are elected; others are appointed to the bench. Do you happen to know if the Justices of the U.S. Supreme Court are elected or appointed to the bench?,Please select the name of the current Chief Justice of the United States from the choices below:,Please select the name of the Justice who most recently joined the U.S. Supreme Court from the choices below:,Supreme Court justices are appointed by the President of the United States. How many of the current nine justices do you think were appointed by Republican presidents?,How much do you think the political party of the appointing president affects how Supreme Court justices decide cases?,How much do you approve of the performance of the Supreme Court?,0001,0002,0003,0004,0005,Where would you place YOURSELF on the following scale?,Where would you place THE CURRENT SUPREME COURT on the following scale?,"The U.S. Supreme Court has nine members. Some people believe that Congress should expand the size of the Supreme Court, allowing the current president to appoint one or more new Justices. Do you agree or disagree that the size of the Supreme Court should be increased?","U.S. Supreme Court Justices currently serve life terms. Some people think that, instead, Suprem.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,1,Roe V wade,,,,,,,,,,2,2,2,1,1,1,1,1,1,2,7,.,2,2,I would say that it is getting one sided liberal,1,2,1,2,1,2,2,2,2,5,2,3,2,4,2,2,2,1,4,80.0,40.0,5,1,1,4,3,5,2,2,2,.,.,2,6,1,1946.0,76.0,4,1,1,2,2,1,1,2,39,2,2,1,5,3,1,2,2,2,1,2,2,2,1,2,3,6,2,3,1,2,2023-04-11 15:29:18.334000,2023-04-11 16:01:10.520000,2023-04-11 16:01:05.386000,1.36971904133534
1,1,.,.,1,1,.,.,2,1,.,.,1,1,.,.,2,1,.,.,1,2,.,.,1,1,.,.,2,1,.,.,1,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,2,.,.,1,Wade vs roe,,,,,,,,,,1,2,2,2,2,1,2,2,1,2,6,.,4,1,"The supreme court is the final decision maker in many cases, weather I agree or not, they know the law far better than I do. I they have a good reputation",1,5,1,5,4,2,2,2,2,5,3,5,1,2,3,3,2,1,2,61.0,47.0,5,3,3,5,3,4,2,2,2,.,.,2,6,1,1957.0,65.0,4,1,1,2,1,1,1,2,28,3,4,1,5,5,1,2,2,2,1,2,2,2,1,2,1,7,1,1,12,1,2023-04-11 15:42:25.678000,2023-04-11 16:05:32.648000,2023-04-11 16:05:27.337000,1.07936104550482
2,1,.,.,2,1,.,.,2,2,.,.,1,2,.,.,2,1,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,1,2,1,2,1,2,2,2,3,5,.,.,.,Very responsible,3,5,1,5,.,3,1,2,2,4,4,4,5,1,5,5,5,5,1,0.0,50.0,1,1,4,5,1,1,2,2,2,.,.,2,6,1,1968.0,54.0,3,1,1,2,2,1,5,2,17,2,4,2,6,2,1,2,2,2,2,1,2,2,1,2,1,5,1,1,2,1,2023-04-11 15:48:45.570000,2023-04-11 16:08:05.838000,2023-04-11 16:08:05.121000,2.69873601729146
.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,2,.,.,1,2,.,.,1,1,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,2,.,.,1,2,.,.,1,2,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,2,1,1,2,1,2,1,1,2,6,.,3,3,they tend to agree with blacks and homosexual's .,2,2,2,3,2,4,2,2,3,4,5,1,2,4,2,2,3,2,3,29.0,21.0,4,2,2,3,2,3,3,2,2,.,.,2,6,1,1966.0,56.0,3,1,1,2,2,1,1,2,24,3,4,1,3,4,1,2,2,2,1,2,2,2,1,2,2,5,2,6,11,2,2023-04-11 15:40:53.317000,2023-04-11 16:08:45.294000,2023-04-11 16:08:37.182000,1.47745953930183
.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,2,.,.,2,1,.,.,1,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,1,1,Roe vs wade,,,,,,,,,,2,2,2,2,1,2,1,2,1,1,1,.,2,4,I feel they have over stepped their boundaries and I don't know why they feel overturning all these already been voted on and all these years later they would start up all these again,2,3,3,4,4,1,1,1,2,5,5,8,2,4,2,2,4,2,4,37.0,80.0,4,2,3,4,2,3,1,1,1,2,2,1,2,2,1971.0,51.0,3,5,4,2,2,1,3,2,38,2,3,1,1,6,2,2,2,2,1,2,2,2,1,2,2,4,2,3,12,2,2023-04-10 13:58:21.241000,2023-04-11 16:11:30.260000,2023-04-11 16:11:15.025000,0.554710831730084
.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,2,2,2,2,2,2,2,2,2,7,.,4,2,Not sure,1,3,1,5,5,3,2,1,2,5,3,5,3,3,3,3,3,3,2,81.0,48.0,2,3,3,5,3,4,2,2,2,.,.,2,6,1,1949.0,73.0,4,1,1,2,1,1,1,2,17,2,2,2,5,6,2,2,2,1,2,2,2,2,1,2,2,6,2,6,1,2,2023-04-11 16:00:09.363000,2023-04-11 16:19:07.182000,2023-04-11 16:19:06.605000,1.36971904133534
1,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,1,.,.,2,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,2,2,1,2,2,2,2,1,5,8,8,.,.,Hehe I need to get a job for,5,5,4,5,.,4,3,3,2,3,5,1,2,5,3,4,3,5,4,0.0,0.0,4,5,3,5,3,4,3,2,2,.,.,2,6,2,1998.0,24.0,1,8,4,2,6,4,5,2,36,1,4,2,2,6,2,2,2,2,2,1,2,2,1,2,3,7,2,8,11,1,2023-04-11 16:24:48.183000,2023-04-11 16:26:56.377000,2023-04-11 16:26:56.244000,1.457267633814
2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,2,1,1,2,2,2,2,1,1,1,2,.,4,3,No comment,3,3,3,3,3,3,1,1,3,4,3,4,3,3,3,3,3,3,3,46.0,48.0,3,3,4,5,2,3,1,1,1,1,1,1,1,2,1978.0,45.0,3,3,3,1,2,1,4,2,48,3,1,2,7,2,1,2,2,2,2,1,2,2,1,2,2,6,1,7,2,1,2023-04-11 16:27:45.216000,2023-04-11 16:34:11.839000,2023-04-11 16:34:07.441000,1.16210672748426
2,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,Abortion policy,Capitol of Donald trump,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,.,1,4,Excellent,2,1,2,1,1,3,1,3,2,4,2,6,1,1,2,1,1,2,1,51.0,19.0,1,1,2,2,3,5,1,1,1,1,2,1,1,1,1990.0,32.0,2,2,3,1,6,4,1,1,48,3,1,2,.,15,3,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2023-04-11 16:25:41.651000,2023-04-11 16:36:53.815000,2023-04-11 16:36:51.132000,0.438227575486888
.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,1,,,,,,,,,,,1,2,2,2,2,2,2,2,2,3,4,.,.,.,Too many leftists on the Supreme Court use ideologies instead of the constitution.,1,5,1,5,.,1,2,1,2,4,2,6,2,2,3,5,5,3,2,90.0,50.0,5,4,1,2,3,4,1,1,1,2,1,1,2,1,1967.0,55.0,3,3,3,1,6,4,1,1,24,3,2,1,5,12,3,2,2,1,1,2,2,2,1,1,2,4,2,1,2,2,2023-04-11 16:25:56.465000,2023-04-11 16:41:38.033000,2023-04-11 16:41:32.193000,0.29936273317859
.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,1,.,.,1,2,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,1,2,1,1,1,1,2,2,1,1,.,3,2,The supreme court’s reputation is unique,1,1,3,2,3,3,1,2,2,3,2,7,1,1,1,2,1,2,1,13.0,17.0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1986.0,36.0,2,2,2,2,6,4,1,1,13,3,1,1,1,6,2,2,2,2,2,1,1,2,2,1,1,5,1,3,2,2,2023-04-11 16:28:02.799000,2023-04-11 16:42:36.515000,2023-04-11 16:42:33.319000,0.847440668738248
.,.,1,1,.,.,1,1,.,.,2,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,2,2,1,2,2,2,3,4,.,.,.,Speechless,2,5,1,4,.,3,1,2,3,4,4,5,3,3,3,3,3,3,3,49.0,50.0,3,4,2,1,3,4,1,1,2,.,.,2,6,2,1974.0,48.0,3,1,1,2,3,2,6,1,28,3,4,1,4,2,1,2,2,2,2,1,2,2,1,2,1,4,1,1,1,2,2023-04-11 16:30:35.700000,2023-04-11 16:46:47.143000,2023-04-11 16:46:42.639000,0.680063090942393
2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,Roe v. Wade,Brown v Board of Education ,,,,,,,,,2,2,2,2,2,2,2,2,2,1,1,.,3,2,Not very good,1,1,1,1,2,3,2,1,1,4,2,5,2,2,3,3,3,2,4,51.0,51.0,2,2,2,1,2,3,1,1,1,1,3,1,1,2,1970.0,52.0,3,3,3,1,6,4,5,2,12,3,2,1,2,4,1,2,2,2,2,1,2,2,1,2,3,5,2,6,2,1,2023-04-11 16:33:00.718000,2023-04-11 16:46:55.138000,2023-04-11 16:46:51.821000,0.303995552836134
.,.,2,1,.,.,1,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,1,2,.,.,2,1,.,.,1,2,.,.,2,1,.,.,1,1,.,.,1,2,.,.,1,1,.,.,1,1,1,Roe V. Wade,,,,,,,,,,1,2,2,1,2,1,2,2,2,3,5,.,.,.,"Fickle, unpredictable, and political.",1,2,1,2,.,1,2,2,2,4,2,6,2,4,5,3,5,1,3,75.0,59.0,5,2,1,5,2,3,1,1,1,2,2,1,2,1,1977.0,45.0,3,1,1,2,3,2,2,2,13,3,2,1,3,8,2,2,2,2,1,2,2,2,1,2,2,5,2,2,11,2,2023-04-11 16:27:08.286000,2023-04-11 16:48:38.762000,2023-04-11 16:48:38.104000,1.65949930329048
.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,2,.,.,2,1,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,1,.,.,1,2,.,.,1,1,.,.,2,2,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,1,2,1,1,1,2,3,4,.,.,.,Trustworthy,1,1,1,2,.,2,2,2,2,1,4,9,3,3,1,3,3,1,1,57.0,69.0,3,3,2,1,4,6,2,2,2,.,.,2,6,1,1997.0,25.0,1,1,1,2,3,2,6,2,36,1,1,1,4,1,1,2,2,2,2,1,2,2,1,2,1,2,1,6,1,2,2023-04-11 16:41:34.871000,2023-04-11 16:49:40.153000,2023-04-11 16:49:40.011000,1.16548887903624
.,.,2,2,.,.,1,2,.,.,1,2,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,2,.,.,1,1,.,.,2,2,.,.,1,1,.,.,2,1,.,.,2,1,.,.,2,2,.,.,2,2,1,Marbury Vs Madison ,Roe Vs wade,ken Vs Godfrey ,,,,,,,,1,2,1,1,1,1,1,1,1,1,1,.,3,1,It's Independent,1,3,3,3,2,2,1,2,2,4,3,7,3,2,2,3,2,2,1,44.0,66.0,3,2,3,3,1,2,1,1,1,1,3,1,1,1,1984.0,38.0,2,2,2,2,5,3,6,2,6,4,2,2,.,8,2,2,2,2,1,2,1,2,2,1,2,2,1,3,2,2,2023-04-11 16:40:09.930000,2023-04-11 16:49:48.774000,2023-04-11 16:49:41.089000,0.853159583544347
.,.,1,1,.,.,1,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,1,.,.,2,2,.,.,2,1,.,.,2,1,.,.,1,1,.,.,2,2,.,.,1,2,.,.,1,1,.,.,1,1,1,Roe vs wade,,,,,,,,,,2,2,2,1,2,1,2,2,2,4,4,4,.,.,Liberal,1,3,1,5,.,1,1,2,2,1,2,4,2,4,4,2,5,1,4,100.0,20.0,4,1,4,5,3,5,1,1,1,6,3,1,2,2,1964.0,58.0,3,1,1,2,4,2,1,2,42,1,4,1,7,3,1,2,2,2,2,1,2,2,1,2,4,6,2,2,1,2,2023-04-11 16:39:25.147000,2023-04-11 16:50:24.620000,2023-04-11 16:50:19.863000,0.550370295205522
2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,2,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,2,1,.,.,1,2,.,.,1,roe v wade,,,,,,,,,,2,2,1,2,1,1,1,2,1,3,4,.,.,.,it is a fashest right wing overbearing out of touch insatushan and needs reform,1,5,1,5,.,2,2,1,2,4,2,6,1,5,1,1,4,1,5,50.0,100.0,1,1,4,5,2,3,2,2,2,.,.,2,6,1,1966.0,56.0,3,1,1,2,2,1,5,2,56,4,1,1,5,1,1,2,2,2,2,1,2,2,1,2,4,6,2,7,9,1,2023-04-11 16:36:53.570000,2023-04-11 16:51:13.791000,2023-04-11 16:51:08.029000,0.945419626354436
.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,1,.,.,1,1,.,.,1,1,.,.,1,1,.,.,2,2,.,.,2,2,1,Roe / wade,,,,,,,,,,1,2,2,1,2,1,1,2,2,2,7,.,3,2,Fair,1,3,1,3,3,4,2,2,2,4,5,5,2,3,4,4,5,3,1,56.0,60.0,4,4,2,5,3,5,1,1,1,2,2,1,2,1,1964.0,59.0,3,1,1,2,2,1,1,2,29,2,4,1,1,5,1,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2023-04-11 16:38:58.297000,2023-04-11 16:52:13.806000,2023-04-11 16:52:13.197000,1.01464461322209
.,.,1,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,1,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,2,2,.,.,1,2,.,.,2,2,.,.,2,1,2,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,__NA__,1,2,2,2,2,2,2,2,2,2,6,.,3,2,positive and fair,2,2,2,2,2,2,2,2,1,2,1,7,2,2,2,2,2,2,2,71.0,65.0,2,2,2,1,2,3,1,1,2,.,.,2,6,1,1978.0,45.0,3,1,1,2,4,2,5,1,13,3,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,2,8,11,2,2023-04-11 16:48:33.812000,2023-04-11 16:52:43.548000,2023-04-11 16:52:43.280000,1.50923656544168
